date,channel,sessions,revenue,transactions,bounce_rate,avg_session_seconds,financial_year,week_number
2023-08-01,Organic Video,0,0,0,0.0,0,2023,18
2023-08-01,Paid Search,1841,7212.75,10,0.1309,151.8479,2023,18
2023-08-01,Paid Shopping,1106,1892.8962,4,0.321,63.0832,2023,18
2023-08-01,Paid Social,506,0,0,0.1877,71.5119,2023,18
2023-08-01,Referral,142,0,0,0.2606,83.0845,2023,18
2023-08-01,SMS,2,0,0,0.0,87.5,2023,18
2023-08-01,Unassigned,50,0,0,0.58,96.62,2023,18
2023-08-02,Affiliates,218,7178.85,8,0.2982,117.8716,2023,18
2023-08-02,Cross-network,11,0,0,0.3636,365.1818,2023,18
2023-08-02,Direct,2620,3933.85,10,0.3252,108.6561,2023,18
2023-08-02,Display,115,0,0,0.2261,67.9391,2023,18
2023-08-02,Email,112,0,0,0.3571,103.25,2023,18
2023-08-02,Organic Search,4620,9654.6,19,0.2249,103.6617,2023,18
2023-08-02,Organic Shopping,63,138.95,1,0.4286,31.8571,2023,18
2023-08-02,Organic Social,398,0,0,0.2462,78.0251,2023,18
2023-08-02,Organic Video,0,0,0,0.0,0,2023,18
2023-08-02,Paid Search,2707,4011.85,4,0.1105,173.3583,2023,18
2023-08-02,Paid Shopping,1729,3425,5,0.2921,67.9844,2023,18
2023-08-02,Paid Social,624,0,0,0.1651,87.3077,2023,18
2023-08-02,Referral,228,1198,2,0.3289,107.7982,2023,18
2023-08-02,SMS,1,0,0,0.0,28,2023,18
2023-08-02,Unassigned,39,0,0,0.5641,54.8462,2023,18
2023-08-03,Affiliates,200,9902.0925,10,0.33,108.125,2023,18
2023-08-03,Cross-network,9,4478,1,0.4444,347.8889,2023,18
2023-08-03,Direct,2129,8056.5,18,0.2715,105.3997,2023,18
2023-08-03,Display,88,0,0,0.2159,78.0341,2023,18
2023-08-03,Email,1425,685.4117,3,0.0709,109.4014,2023,18
2023-08-03,Organic Search,3896,10712.7,17,0.25,91.2492,2023,18
2023-08-03,Organic Shopping,39,211.95,1,0.2564,86.2051,2023,18
2023-08-03,Organic Social,403,0,0,0.2531,70.3648,2023,18
2023-08-03,Organic Video,0,0,0,0.0,0,2023,18
2023-08-03,Paid Search,2065,2981.6,12,0.123,163.3947,2023,18
2023-08-03,Paid Shopping,1550,1167,4,0.2897,69.8213,2023,18
2023-08-03,Paid Social,498,0,0,0.1606,90.9699,2023,18
2023-08-03,Referral,209,0,0,0.2584,132.866,2023,18
2023-08-03,SMS,1,0,0,0.0,107,2023,18
2023-08-03,Unassigned,38,389,1,0.7105,77.6842,2023,18
2023-08-04,Affiliates,194,4061.9241,9,0.2835,98.134,2023,18
2023-08-04,Cross-network,8,0,0,0.375,79.375,2023,18
2023-08-04,Direct,2355,8163.8277,11,0.2701,107.6947,2023,18
2023-08-04,Display,82,0,0,0.2195,60.4634,2023,18
2023-08-04,Email,726,1927.0962,3,0.2287,85.5868,2023,18
2023-08-04,Organic Search,4188,11750.55,21,0.2373,95.4222,2023,18
2023-08-04,Organic Shopping,39,1062.95,2,0.4103,60.5897,2023,18
2023-08-04,Organic Social,341,0,0,0.1965,69.8475,2023,18
2023-08-04,Paid Search,2029,10076.2699,14,0.1158,163.6304,2023,18
2023-08-04,Paid Shopping,1611,717.8,7,0.3017,67.4184,2023,18
2023-08-04,Paid Social,496,0,0,0.129,84.8508,2023,18
2023-08-04,Referral,239,1712.95,2,0.2594,95.6402,2023,18
2023-08-04,SMS,1,0,0,0.0,9,2023,18
2023-08-04,Unassigned,63,0,0,0.5238,61.8254,2023,18
2023-08-05,Affiliates,198,638,1,0.2626,101.3485,2023,18
2023-08-05,Cross-network,7,0,0,0.4286,114.2857,2023,18
2023-08-05,Direct,3009,8496.9494,15,0.217,123.5214,2023,18
2023-08-05,Display,81,0,0,0.2346,59.679,2023,18
2023-08-05,Email,202,0,0,0.2921,92.0347,2023,18
2023-08-05,Organic Search,5329,5022.6,14,0.198,100.0679,2023,18
2023-08-05,Organic Shopping,51,748,1,0.3137,96.8431,2023,18
2023-08-05,Organic Social,464,0,0,0.2112,85.9138,2023,18
2023-08-05,Paid Search,2790,10243.45,23,0.0993,180.591,2023,18
2023-08-05,Paid Shopping,2095,5330.85,8,0.3126,66.6377,2023,18
2023-08-05,Paid Social,551,0,0,0.147,93.6425,2023,18
2023-08-05,Referral,250,1387.8,4,0.296,103.16,2023,18
2023-08-05,SMS,1,0,0,0.0,305,2023,18
2023-08-05,Unassigned,90,1053,3,0.5222,93.6556,2023,18
2023-08-06,Affiliates,229,11865.75,10,0.2926,108.8122,2023,18
2023-08-06,Cross-network,2,0,0,0.5,8,2023,18
2023-08-06,Direct,2971,13044.55,21,0.242,119.1471,2023,18
2023-08-06,Display,106,0,0,0.3208,59.5849,2023,18
2023-08-06,Email,137,0,1,0.2774,122.4234,2023,18
2023-08-06,Organic Search,5892,8875.5,20,0.2003,95.3982,2023,18
2023-08-06,Organic Shopping,58,1052.95,2,0.3103,79.6897,2023,18
2023-08-06,Organic Social,434,88.95,1,0.212,80.076,2023,18
2023-08-06,Paid Search,2701,12284.65,18,0.1055,168.1707,2023,18
2023-08-06,Paid Shopping,2936,8554.8,11,0.3082,65.2762,2023,18
2023-08-06,Paid Social,578,405.95,1,0.1315,89.7872,2023,18
2023-08-06,Referral,230,1137.8486,3,0.2261,121.3565,2023,18
2023-08-06,SMS,2,0,0,0.0,155,2023,18
2023-08-06,Unassigned,72,0,0,0.5556,82.9583,2023,18
2023-08-07,Affiliates,207,6255.8,8,0.2029,85.5894,2023,19
2023-08-07,Cross-network,3,0,0,0.0,199,2023,19
2023-08-07,Direct,2841,17644.7,19,0.264,105.2006,2023,19
2023-08-07,Display,89,0,0,0.3146,39.6292,2023,19
2023-08-07,Email,110,892.95,3,0.3909,103,2023,19
2023-08-07,Organic Search,4742,11033.5,21,0.2423,90.9304,2023,19
2023-08-07,Organic Shopping,46,1178,2,0.2391,84.8913,2023,19
2023-08-07,Organic Social,400,0,0,0.2225,67.6575,2023,19
2023-08-07,Paid Search,2107,11821.7,13,0.1077,175.0403,2023,19
2023-08-07,Paid Shopping,2833,7544.75,13,0.2983,62.3226,2023,19
2023-08-07,Paid Social,496,0,0,0.1431,90.1452,2023,19
2023-08-07,Referral,218,0,0,0.3257,81.3257,2023,19
2023-08-07,SMS,0,0,0,0.0,0,2023,19
2023-08-07,Unassigned,43,0,0,0.7209,166.3256,2023,19
2023-08-08,Affiliates,305,3105.85,4,0.3082,82.3377,2023,19
2023-08-08,Cross-network,4,0,0,0.25,48,2023,19
2023-08-08,Direct,2573,9425.5158,14,0.2588,117.0066,2023,19
2023-08-08,Display,92,0,0,0.3261,74.3478,2023,19
2023-08-08,Email,84,913,1,0.2857,86.631,2023,19
2023-08-08,Organic Search,4464,10876.8,20,0.2366,90.2751,2023,19
2023-08-08,Organic Shopping,31,0,0,0.2258,135.4839,2023,19
2023-08-08,Organic Social,446,0,1,0.2332,82.6457,2023,19
2023-08-08,Paid Search,2073,7038.65,15,0.1056,166.3464,2023,19
2023-08-08,Paid Shopping,2971,3678.8208,6,0.3322,57.1555,2023,19
2023-08-08,Paid Social,486,0,0,0.1379,89.1173,2023,19
2023-08-08,Referral,205,303.5089,1,0.2,91.161,2023,19
2023-08-08,SMS,0,0,0,0.0,0,2023,19
2023-08-08,Unassigned,58,0,0,0.6034,68.7069,2023,19
2023-08-09,Affiliates,268,3446.9,5,0.3582,82.1828,2023,19
2023-08-09,Cross-network,4,0,0,0.75,15.25,2023,19
2023-08-09,Direct,2415,10391.3501,16,0.2501,113.5491,2023,19
2023-08-09,Display,80,0,0,0.275,80.3125,2023,19
2023-08-09,Email,76,465.95,1,0.3421,102.0263,2023,19
2023-08-09,Organic Search,4340,8146.416,20,0.2274,93.2733,2023,19
2023-08-09,Organic Shopping,40,0,0,0.25,37.15,2023,19
2023-08-09,Organic Social,392,0,0,0.2168,68.9311,2023,19
2023-08-09,Organic Video,1,0,0,0.0,6,2023,19
2023-08-09,Paid Search,2002,12249.75,15,0.1219,162.7997,2023,19
2023-08-09,Paid Shopping,2680,3482.8488,10,0.3418,56.5179,2023,19
2023-08-09,Paid Social,470,0,0,0.117,85.9319,2023,19
2023-08-09,Referral,230,3659.9,4,0.2913,129.3391,2023,19
2023-08-09,SMS,0,0,0,0.0,0,2023,19
2023-08-09,Unassigned,48,1478,1,0.4792,108.5,2023,19
2023-08-10,Affiliates,178,2015.85,4,0.2697,87.3539,2023,19
2023-08-10,Cross-network,2,0,0,0.5,6,2023,19
2023-08-10,Direct,2278,7123.6,15,0.2709,102.9377,2023,19
2023-08-10,Display,96,0,0,0.375,72.7708,2023,19
2023-08-10,Email,53,678,1,0.3208,53.283,2023,19
2023-08-10,Organic Search,3765,10643.6398,25,0.2428,89.5992,2023,19
2023-08-10,Organic Shopping,32,0,0,0.25,99.4063,2023,19
2023-08-10,Organic Social,403,1052,2,0.2258,70.1464,2023,19
2023-08-10,Organic Video,0,0,0,0.0,0,2023,19
2023-08-10,Paid Search,1641,6930.85,11,0.12,156.3406,2023,19
2023-08-10,Paid Shopping,2427,1078,3,0.3226,58.897,2023,19
2023-08-10,Paid Social,476,0,0,0.166,81.0126,2023,19
2023-08-10,Referral,197,0,0,0.2792,90.7107,2023,19
2023-08-10,SMS,0,0,0,0.0,0,2023,19
2023-08-10,Unassigned,55,2496,2,0.6364,114.4,2023,19
2023-08-11,Affiliates,176,418,1,0.233,107.858,2023,19
2023-08-11,Cross-network,1,0,0,1,0,2023,19
2023-08-11,Direct,2238,10973.2473,14,0.2761,113.9428,2023,19
2023-08-11,Display,121,1452,1,0.3471,53.7273,2023,19
2023-08-11,Email,60,603.95,1,0.3,65.95,2023,19
2023-08-11,Organic Search,3652,14385.65,19,0.227,93.5252,2023,19
2023-08-11,Organic Shopping,29,0,0,0.2069,62.3448,2023,19
2023-08-11,Organic Social,304,0,0,0.2138,61.9605,2023,19
2023-08-11,Organic Video,0,0,0,0.0,0,2023,19
2023-08-11,Paid Search,1736,3041.0628,8,0.1336,156.8076,2023,19
2023-08-11,Paid Shopping,2190,1310.95,3,0.3425,59.3607,2023,19
2023-08-11,Paid Social,493,0,0,0.1318,84.6004,2023,19
2023-08-11,Referral,210,0,0,0.2095,99.3667,2023,19
2023-08-11,SMS,0,0,0,0.0,0,2023,19
2023-08-11,Unassigned,45,0,0,0.4667,72.4222,2023,19
2023-08-12,Affiliates,176,3041.8,6,0.2273,110.0739,2023,19
2023-08-12,Cross-network,4,0,0,0.5,53.75,2023,19
2023-08-12,Direct,2798,4125.7901,14,0.2312,120.4364,2023,19
2023-08-12,Display,134,0,0,0.2239,88.2537,2023,19
2023-08-12,Email,67,508,1,0.3284,81.7015,2023,19
2023-08-12,Organic Search,4745,7141.6,15,0.2107,96.4295,2023,19
2023-08-12,Organic Shopping,43,0,0,0.2326,49.5581,2023,19
2023-08-12,Organic Social,368,0,1,0.2473,67.375,2023,19
2023-08-12,Organic Video,0,0,0,0.0,0,2023,19
2023-08-12,Paid Search,2112,3630.75,9,0.0947,168.6013,2023,19
2023-08-12,Paid Shopping,2450,2952.6355,9,0.3086,64.3996,2023,19
2023-08-12,Paid Social,591,159.95,1,0.1218,93.5008,2023,19
2023-08-12,Referral,213,6083.0771,4,0.1737,108.0469,2023,19
2023-08-12,SMS,0,0,0,0.0,0,2023,19
2023-08-12,Unassigned,70,0,0,0.5286,61.4571,2023,19
2023-08-13,Affiliates,255,7513.85,10,0.2314,107.7843,2023,19
2023-08-13,Cross-network,0,0,0,0.0,0,2023,19
2023-08-13,Direct,3472,17636.5,24,0.2275,121.2849,2023,19
2023-08-13,Display,134,0,0,0.3507,69.6194,2023,19
2023-08-13,Email,1431,1905.9,4,0.0957,102.9357,2023,19
2023-08-13,Organic Search,5677,7985.6584,17,0.2119,94.8504,2023,19
2023-08-13,Organic Shopping,64,448,1,0.25,100.625,2023,19
2023-08-13,Organic Social,464,0,0,0.2284,71.0776,2023,19
2023-08-13,Organic Video,0,0,0,0.0,0,2023,19
2023-08-13,Paid Search,2672,7766.7664,13,0.0917,174.9356,2023,19
2023-08-13,Paid Shopping,3080,6125.711,13,0.2883,61.2948,2023,19
2023-08-13,Paid Social,677,0,0,0.1285,90.8818,2023,19
2023-08-13,Referral,296,354,1,0.2432,101.2601,2023,19
2023-08-13,SMS,1,0,0,0.0,108,2023,19
2023-08-13,Unassigned,106,0,0,0.5094,101.8208,2023,19
2023-08-14,Affiliates,239,2383.7,7,0.2343,108.5146,2023,20
2023-08-14,Cross-network,5,0,0,0.0,303,2023,20
2023-08-14,Direct,3057,11842.55,21,0.2604,119.2483,2023,20
2023-08-14,Display,85,0,0,0.2941,100.5882,2023,20
2023-08-14,Email,801,698,2,0.1835,105.9476,2023,20
2023-08-14,Organic Search,5191,7547.6,22,0.2254,91.9484,2023,20
2023-08-14,Organic Shopping,40,0,0,0.35,29.425,2023,20
2023-08-14,Organic Social,446,0,0,0.2422,75.5448,2023,20
2023-08-14,Organic Video,0,0,0,0.0,0,2023,20
2023-08-14,Paid Search,2424,8522.65,15,0.1097,166.8445,2023,20
2023-08-14,Paid Shopping,2757,4641.8,7,0.3232,59.0076,2023,20
2023-08-14,Paid Social,583,0,0,0.1355,98.681,2023,20
2023-08-14,Referral,267,0,0,0.2659,101.191,2023,20
2023-08-14,SMS,4,198,1,0.75,44.25,2023,20
2023-08-14,Unassigned,47,0,0,0.5745,84.0426,2023,20
2023-08-15,Affiliates,213,8814.8,10,0.2441,105.3146,2023,20
2023-08-15,Cross-network,2,0,0,0.5,29.5,2023,20
2023-08-15,Direct,2559,4673.8,7,0.2501,116.6827,2023,20
2023-08-15,Display,120,0,0,0.2333,77.075,2023,20
2023-08-15,Email,165,743.95,3,0.303,103.697,2023,20
2023-08-15,Organic Search,4089,5835.75,13,0.2306,89.0298,2023,20
2023-08-15,Organic Shopping,28,315.95,1,0.1429,99.3214,2023,20
2023-08-15,Organic Social,374,0,0,0.1925,74.4893,2023,20
2023-08-15,Organic Video,0,0,0,0.0,0,2023,20
2023-08-15,Paid Search,1913,7689.065,9,0.1317,161.736,2023,20
2023-08-15,Paid Shopping,2006,5413,6,0.328,58.3126,2023,20
2023-08-15,Paid Social,636,215.95,1,0.1321,81.3365,2023,20
2023-08-15,Referral,213,0,0,0.3099,83.3568,2023,20
2023-08-15,SMS,0,0,0,0.0,0,2023,20
2023-08-15,Unassigned,60,0,0,0.55,63.1,2023,20
2023-08-16,Affiliates,180,1646.95,3,0.2778,108.6889,2023,20
2023-08-16,Cross-network,1,0,0,1,0,2023,20
2023-08-16,Direct,2415,7436.9554,14,0.2609,112.0522,2023,20
2023-08-16,Display,136,0,0,0.25,53.8309,2023,20
2023-08-16,Email,113,41.95,1,0.3186,95.646,2023,20
2023-08-16,Organic Search,3904,12794.2888,17,0.2262,100.8829,2023,20
2023-08-16,Organic Shopping,25,0,0,0.12,109.12,2023,20
2023-08-16,Organic Social,324,1876,1,0.2438,70.821,2023,20
2023-08-16,Paid Search,1981,2737.75,10,0.109,166.8617,2023,20
2023-08-16,Paid Shopping,1755,1897,3,0.3151,60.902,2023,20
2023-08-16,Paid Social,526,0,0,0.1464,84.6654,2023,20
2023-08-16,Referral,215,534.9,2,0.2326,95.2837,2023,20
2023-08-16,SMS,1,0,0,0.0,90,2023,20
2023-08-16,Unassigned,38,0,0,0.5526,108.1842,2023,20
2023-08-17,Affiliates,216,7259.9,8,0.2824,117.0972,2023,20
2023-08-17,Cross-network,5,0,0,0.2,29.6,2023,20
2023-08-17,Direct,2545,10381.65,17,0.2582,115.8515,2023,20
2023-08-17,Display,92,0,0,0.25,75.3913,2023,20
2023-08-17,Email,1316,113.7315,3,0.0965,90.1185,2023,20
2023-08-17,Organic Search,3913,3404.3724,13,0.2481,91.5308,2023,20
2023-08-17,Organic Shopping,29,184.95,1,0.2414,34.6207,2023,20
2023-08-17,Organic Social,360,0,0,0.2667,77.1611,2023,20
2023-08-17,Paid Search,2066,10609.9,10,0.1167,169.1336,2023,20
2023-08-17,Paid Shopping,1668,1444.6604,4,0.3034,61.9454,2023,20
2023-08-17,Paid Social,598,0,0,0.1271,80.612,2023,20
2023-08-17,Referral,196,1026.95,1,0.2704,97.0969,2023,20
2023-08-17,SMS,0,0,0,0.0,0,2023,20
2023-08-17,Unassigned,41,0,0,0.561,170.6585,2023,20
2023-08-18,Affiliates,195,3169,4,0.2154,97.2667,2023,20
2023-08-18,Cross-network,0,0,0,0.0,0,2023,20
2023-08-18,Direct,2632,7571.3637,12,0.2333,120.6664,2023,20
2023-08-18,Display,95,0,0,0.2526,46.5158,2023,20
2023-08-18,Email,774,238,2,0.2041,95.9832,2023,20
2023-08-18,Organic Search,4299,4369.85,12,0.2277,94.8832,2023,20
2023-08-18,Organic Shopping,40,0,0,0.225,58.175,2023,20
2023-08-18,Organic Social,337,3376.95,3,0.2344,81.2404,2023,20
2023-08-18,Paid Search,2245,4886.4055,15,0.1073,170.4757,2023,20
2023-08-18,Paid Shopping,1702,3838.95,9,0.3155,64.9759,2023,20
2023-08-18,Paid Social,589,49.95,1,0.1494,76.1273,2023,20
2023-08-18,Referral,233,828,1,0.2918,98.3562,2023,20
2023-08-18,SMS,0,0,0,0.0,0,2023,20
2023-08-18,Unassigned,32,0,0,0.4375,88.3125,2023,20
2023-08-19,Affiliates,161,2255.9,4,0.1988,127.1677,2023,20
2023-08-19,Cross-network,0,0,0,0.0,0,2023,20
2023-08-19,Direct,2721,5850.8,13,0.2245,119.4252,2023,20
2023-08-19,Display,107,0,0,0.1402,127.3271,2023,20
2023-08-19,Email,219,0,0,0.2785,131.2146,2023,20
2023-08-19,Organic Search,4606,10873.75,18,0.2277,95.9058,2023,20
2023-08-19,Organic Shopping,30,0,0,0.2667,113.3667,2023,20
2023-08-19,Organic Social,345,0,0,0.2551,69.1449,2023,20
2023-08-19,Paid Search,2559,9656.85,14,0.0961,168.354,2023,20
2023-08-19,Paid Shopping,1894,2451.95,3,0.3073,61.189,2023,20
2023-08-19,Paid Social,639,0,0,0.1377,88.6682,2023,20
2023-08-19,Referral,201,538.7137,1,0.2388,114.5871,2023,20
2023-08-19,SMS,0,0,0,0.0,0,2023,20
2023-08-19,Unassigned,59,0,0,0.5254,85.4068,2023,20
2023-08-20,Affiliates,224,1597.85,3,0.2054,104.3214,2023,20
2023-08-20,Cross-network,1,0,0,0.0,56,2023,20
2023-08-20,Direct,3009,13733.6254,15,0.2383,117.7883,2023,20
2023-08-20,Display,100,0,0,0.22,78.37,2023,20
2023-08-20,Email,118,0,0,0.2373,108.9322,2023,20
2023-08-20,Organic Search,4696,12204.5,20,0.2219,95.8149,2023,20
2023-08-20,Organic Shopping,45,0,0,0.1111,114.4667,2023,20
2023-08-20,Organic Social,372,0,1,0.2312,72.7984,2023,20
2023-08-20,Organic Video,1,0,0,0.0,58,2023,20
2023-08-20,Paid Search,2464,9931.8404,19,0.1181,161.1985,2023,20
2023-08-20,Paid Shopping,2072,1717.7834,6,0.3041,67.1356,2023,20
2023-08-20,Paid Social,679,0,0,0.1399,90.4757,2023,20
2023-08-20,Referral,269,3315.95,3,0.3048,105.6357,2023,20
2023-08-20,SMS,3,0,0,0.3333,13,2023,20
2023-08-20,Unassigned,49,0,0,0.5714,83.3265,2023,20
2023-08-21,Affiliates,208,4202.85,6,0.274,115.0865,2023,21
2023-08-21,Cross-network,6,0,0,0.3333,44.6667,2023,21
2023-08-21,Direct,2536,9987.7,18,0.2681,106.8707,2023,21
2023-08-21,Display,118,797,1,0.2797,80.9407,2023,21
2023-08-21,Email,113,4146.95,4,0.2655,108.0088,2023,21
2023-08-21,Organic Search,4300,2788.15,10,0.2467,93.0226,2023,21
2023-08-21,Organic Shopping,50,768.95,1,0.18,102.56,2023,21
2023-08-21,Organic Social,364,0,0,0.2198,74.3874,2023,21
2023-08-21,Organic Video,0,0,0,0.0,0,2023,21
2023-08-21,Paid Search,2158,5466.85,11,0.1321,154.4963,2023,21
2023-08-21,Paid Shopping,1885,2564.95,5,0.304,60.2133,2023,21
2023-08-21,Paid Social,580,0,0,0.1534,74.2103,2023,21
2023-08-21,Referral,232,1209.85,3,0.25,110.056,2023,21
2023-08-21,SMS,0,0,0,0.0,0,2023,21
2023-08-21,Unassigned,50,0,0,0.52,95.32,2023,21
2023-08-22,Affiliates,193,3661.85,6,0.2073,103.2332,2023,21
2023-08-22,Cross-network,0,0,0,0.0,0,2023,21
2023-08-22,Direct,5442,8045.82,17,0.5772,53.0656,2023,21
2023-08-22,Display,108,0,0,0.2778,72.1389,2023,21
2023-08-22,Email,84,0,0,0.2976,92.7976,2023,21
2023-08-22,Organic Search,4380,7171.866,18,0.2338,93.8103,2023,21
2023-08-22,Organic Shopping,46,0,0,0.3478,79.1087,2023,21
2023-08-22,Organic Social,324,0,1,0.2778,56.9012,2023,21
2023-08-22,Organic Video,0,0,0,0.0,0,2023,21
2023-08-22,Paid Search,1826,8326.15,13,0.1199,193.1654,2023,21
2023-08-22,Paid Shopping,1658,3887.95,4,0.2865,60.7232,2023,21
2023-08-22,Paid Social,571,303.1,1,0.1541,77.2329,2023,21
2023-08-22,Referral,227,0,1,0.2423,98.3568,2023,21
2023-08-22,SMS,3,0,0,0.6667,0.3333,2023,21
2023-08-22,Unassigned,40,0,0,0.675,98.55,2023,21
2023-08-23,Affiliates,179,2676.7205,8,0.2402,94.067,2023,21
2023-08-23,Cross-network,0,0,0,0.0,0,2023,21
2023-08-23,Direct,3013,13841.85,16,0.3956,89.4338,2023,21
2023-08-23,Display,104,0,0,0.2404,99.3942,2023,21
2023-08-23,Email,72,5789.9,4,0.3194,121.75,2023,21
2023-08-23,Organic Search,4285,8638.6,17,0.2345,93.8866,2023,21
2023-08-23,Organic Shopping,30,0,0,0.1667,106.8,2023,21
2023-08-23,Organic Social,317,575.95,2,0.2366,70.8076,2023,21
2023-08-23,Organic Video,0,0,0,0.0,0,2023,21
2023-08-23,Paid Search,1991,11326.4,16,0.1095,155.1125,2023,21
2023-08-23,Paid Shopping,1662,4212.05,7,0.2653,68.0493,2023,21
2023-08-23,Paid Social,536,0,1,0.1511,72.791,2023,21
2023-08-23,Referral,194,366.35,1,0.2371,95.2268,2023,21
2023-08-23,SMS,1,0,0,1,0,2023,21
2023-08-23,Unassigned,47,1009.95,2,0.4894,97.2128,2023,21
2023-08-24,Affiliates,179,2823.95,4,0.2514,117.5363,2023,21
2023-08-24,Cross-network,1,0,0,1,0,2023,21
2023-08-24,Direct,3513,4286.9209,12,0.2158,105.8767,2023,21
2023-08-24,Display,137,0,0,0.2336,84.0949,2023,21
2023-08-24,Email,1499,5381.85,4,0.0734,110.7252,2023,21
2023-08-24,Organic Search,4352,6696.9769,14,0.2167,94.1367,2023,21
2023-08-24,Organic Shopping,39,0,0,0.1026,103.5385,2023,21
2023-08-24,Organic Social,384,525.95,1,0.2891,55.0234,2023,21
2023-08-24,Organic Video,0,0,0,0.0,0,2023,21
2023-08-24,Paid Search,2071,5674.0336,14,0.0995,159.2014,2023,21
2023-08-24,Paid Shopping,1608,2768.3578,5,0.2593,67.1045,2023,21
2023-08-24,Paid Social,531,766.5,2,0.145,72.6704,2023,21
2023-08-24,Referral,209,1383.95,1,0.2153,82.1675,2023,21
2023-08-24,SMS,1,0,0,0.0,52,2023,21
2023-08-24,Unassigned,67,916,1,0.597,79.8955,2023,21
2023-08-25,Affiliates,210,4721.9,8,0.2286,144.3476,2023,21
2023-08-25,Cross-network,1,0,0,0.0,134,2023,21
2023-08-25,Direct,3470,13435.4,21,0.2248,103.5899,2023,21
2023-08-25,Display,101,0,0,0.2079,75.9901,2023,21
2023-08-25,Email,861,835.95,2,0.2021,103.7654,2023,21
2023-08-25,Organic Search,4594,7288.9316,10,0.2203,93.7529,2023,21
2023-08-25,Organic Shopping,32,0,0,0.1563,71.5313,2023,21
2023-08-25,Organic Social,385,0,1,0.226,64.9506,2023,21
2023-08-25,Organic Video,0,0,0,0.0,0,2023,21
2023-08-25,Paid Search,2073,12053.1527,17,0.1003,152.972,2023,21
2023-08-25,Paid Shopping,1836,6775.8487,5,0.2723,71.1296,2023,21
2023-08-25,Paid Social,521,0,0,0.144,93.2687,2023,21
2023-08-25,Referral,256,0,1,0.2266,119.1289,2023,21
2023-08-25,SMS,750,1950.35,1,0.1707,86.6747,2023,21
2023-08-25,Unassigned,59,0,0,0.6102,75.8475,2023,21
2023-08-26,Affiliates,194,7449.9,9,0.2113,128.3402,2023,21
2023-08-26,Cross-network,1,0,0,0.0,29,2023,21
2023-08-26,Direct,3312,10473.75,20,0.2111,111.8149,2023,21
2023-08-26,Display,97,0,0,0.268,75.5876,2023,21
2023-08-26,Email,200,1441.95,2,0.295,72.495,2023,21
2023-08-26,Organic Search,5787,15094.4188,31,0.2017,97.0679,2023,21
2023-08-26,Organic Shopping,41,838,1,0.122,56.4634,2023,21
2023-08-26,Organic Social,539,0,0,0.321,57.9147,2023,21
2023-08-26,Organic Video,0,0,0,0.0,0,2023,21
2023-08-26,Paid Search,2647,17127.5298,28,0.1012,162.6876,2023,21
2023-08-26,Paid Shopping,2270,3813.3419,10,0.2965,62.7617,2023,21
2023-08-26,Paid Social,577,379.4536,1,0.13,77.8492,2023,21
2023-08-26,Referral,223,3540.95,4,0.2646,121.4619,2023,21
2023-08-26,SMS,131,0,0,0.2214,108.5954,2023,21
2023-08-26,Unassigned,85,58,1,0.5882,107.2706,2023,21
2023-08-27,Affiliates,242,13982.45,13,0.2149,152.0579,2023,21
2023-08-27,Cross-network,0,0,0,0.0,0,2023,21
2023-08-27,Direct,7363,17814.65,20,0.5242,65.7501,2023,21
2023-08-27,Display,117,0,0,0.2991,68.7436,2023,21
2023-08-27,Email,159,3999.15,4,0.2264,128.6226,2023,21
2023-08-27,Organic Search,6603,16557.9185,27,0.2211,93.609,2023,21
2023-08-27,Organic Shopping,52,1578,1,0.25,46.0577,2023,21
2023-08-27,Organic Social,479,0,0,0.2046,69.6159,2023,21
2023-08-27,Paid Search,3096,24480.9969,31,0.0921,166.9719,2023,21
2023-08-27,Paid Shopping,2420,618.85,4,0.2822,59.4099,2023,21
2023-08-27,Paid Social,608,0,0,0.1447,75.4786,2023,21
2023-08-27,Referral,275,164.95,1,0.2327,100.9382,2023,21
2023-08-27,SMS,73,199,1,0.3014,125.4247,2023,21
2023-08-27,Unassigned,59,0,0,0.5932,94.1695,2023,21
2023-08-28,Affiliates,275,15029.3,20,0.2473,115.8291,2023,22
2023-08-28,Cross-network,0,0,0,0.0,0,2023,22
2023-08-28,Direct,4410,29152.85,46,0.219,110.7306,2023,22
2023-08-28,Display,101,0,0,0.297,81.3663,2023,22
2023-08-28,Email,2283,4787.85,9,0.1174,102.166,2023,22
2023-08-28,Organic Search,6997,46241.85,63,0.217,92.5192,2023,22
2023-08-28,Organic Shopping,56,313.95,2,0.2143,68.1964,2023,22
2023-08-28,Organic Social,530,448,1,0.2019,73.2321,2023,22
2023-08-28,Paid Search,3048,23579,44,0.1175,152.96,2023,22
2023-08-28,Paid Shopping,2667,8576.8,16,0.2835,61.1324,2023,22
2023-08-28,Paid Social,592,0,0,0.147,91.6655,2023,22
2023-08-28,Referral,279,6713.95,4,0.2473,132.1828,2023,22
2023-08-28,SMS,44,524,1,0.3409,80.3864,2023,22
